Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
01/01/2016,00:00,169,2.8,10.7,0.7,,,,
01/01/2016,01:00,172,2.2,13.8,0.7,0.015,0.001,0.001,0.002
01/01/2016,02:00,180,1.8,15.3,0.5,0.015,0.000,0.001,0.001
01/01/2016,03:00,168,1.7,13.2,0.6,0.013,0.001,0.003,0.004
01/01/2016,04:00,185,1.4,20.8,0.4,0.015,0.001,0.001,0.002
01/01/2016,05:00,157,2.4,11.9,0.7,0.014,0.001,0.002,0.002
01/01/2016,06:00,141,2.2,15.0,0.9,0.014,0.001,0.001,0.002
01/01/2016,07:00,155,4.4,11.3,1.3,0.017,0.001,0.000,0.001
01/01/2016,08:00,152,5.3,13.8,1.4,0.019,0.001,0.001,0.001
01/01/2016,09:00,171,3.6,22.8,1.1,0.019,0.001,0.001,0.001
01/01/2016,10:00,163,3.4,22.8,1.2,0.020,0.001,0.001,0.001
01/01/2016,11:00,168,3.2,27.9,1.2,0.020,0.001,0.001,0.001
01/01/2016,12:00,154,3.0,27.3,1.2,0.020,0.000,0.001,0.001
01/01/2016,13:00,127,2.6,35.2,1.2,0.021,0.001,0.001,0.002
01/01/2016,14:00,131,1.9,44.4,1.3,0.022,0.001,0.001,0.001
01/01/2016,15:00,128,3.4,21.8,1.2,0.022,0.001,0.001,0.002
01/01/2016,16:00,122,3.1,17.1,1.1,0.022,0.001,0.001,0.002
01/01/2016,17:00,125,2.7,11.2,0.8,0.022,0.001,0.002,0.003
01/01/2016,18:00,51,2.3,23.3,0.8,0.024,0.001,0.003,0.004
01/01/2016,19:00,46,2.5,11.0,0.7,0.022,0.001,0.002,0.002
01/01/2016,20:00,49,2.3,14.2,0.8,0.019,0.001,0.003,0.003
01/01/2016,21:00,42,1.5,13.2,0.4,0.017,0.001,0.004,0.004
01/01/2016,22:00,130,0.5,72.4,0.5,0.017,0.000,0.003,0.003
01/01/2016,23:00,222,1.3,12.7,0.2,0.016,0.000,0.003,0.003
02/01/2016,00:00,187,1.5,16.9,0.4,,,,
02/01/2016,01:00,190,1.6,16.2,0.4,0.017,0.000,0.002,0.002
02/01/2016,02:00,209,0.8,41.9,0.4,0.015,0.001,0.002,0.003
02/01/2016,03:00,240,1.4,7.2,0.2,0.013,0.001,0.001,0.002
02/01/2016,04:00,239,0.6,74.4,0.6,0.011,0.001,0.003,0.004
02/01/2016,05:00,111,0.2,56.3,0.2,0.005,0.004,0.006,0.010
02/01/2016,06:00,188,0.4,72.4,0.4,0.012,0.002,0.003,0.004
02/01/2016,07:00,193,0.9,49.3,0.5,0.017,0.001,0.000,0.001
02/01/2016,08:00,149,1.3,41.6,0.7,0.019,0.001,0.001,0.001
02/01/2016,09:00,203,0.8,84.8,0.9,0.021,0.000,0.001,0.001
02/01/2016,10:00,120,0.7,71.9,0.5,0.022,0.001,0.000,0.001
02/01/2016,11:00,113,0.7,85.2,0.9,0.023,0.001,0.000,0.001
02/01/2016,12:00,111,0.3,94.6,0.6,0.022,0.001,0.001,0.001
02/01/2016,13:00,131,1.1,52.3,0.7,0.023,0.001,0.001,0.001
02/01/2016,14:00,125,2.7,26.9,1.3,0.023,0.001,0.001,0.002
02/01/2016,15:00,102,2.3,49.5,1.2,0.027,0.001,0.002,0.003
02/01/2016,16:00,61,3.6,14.2,1.0,0.035,0.001,0.002,0.003
02/01/2016,17:00,51,3.9,13.7,1.2,0.031,0.001,0.002,0.003
02/01/2016,18:00,63,3.4,13.7,1.0,0.026,0.000,0.002,0.002
02/01/2016,19:00,61,2.9,14.3,0.9,0.021,0.001,0.001,0.002
02/01/2016,20:00,60,1.8,16.3,0.6,0.020,0.000,0.002,0.002
02/01/2016,21:00,88,1.2,23.8,0.5,0.017,0.001,0.003,0.004
02/01/2016,22:00,78,0.8,36.9,0.5,0.017,0.000,0.004,0.004
02/01/2016,23:00,84,1.1,16.7,0.4,0.016,0.001,0.003,0.004
03/01/2016,00:00,108,0.7,40.3,0.4,,,,
03/01/2016,01:00,186,0.9,26.5,0.2,0.015,0.001,0.002,0.002
03/01/2016,02:00,138,1.5,9.0,0.4,0.012,0.001,0.004,0.005
03/01/2016,03:00,158,0.6,40.6,0.4,0.012,0.001,0.004,0.005
03/01/2016,04:00,203,1.2,25.2,0.4,0.014,0.000,0.002,0.002
03/01/2016,05:00,178,1.4,15.7,0.4,0.016,0.000,0.001,0.001
03/01/2016,06:00,159,2.3,12.8,0.6,0.014,0.001,0.002,0.003
03/01/2016,07:00,154,2.8,7.1,0.5,0.015,0.001,0.002,0.003
03/01/2016,08:00,153,3.8,9.3,0.8,0.017,0.001,0.001,0.002
03/01/2016,09:00,155,2.8,11.5,0.7,0.018,0.001,0.001,0.002
03/01/2016,10:00,131,2.0,27.4,0.8,0.019,0.001,0.001,0.002
03/01/2016,11:00,138,0.9,67.7,0.7,0.019,0.000,0.001,0.001
03/01/2016,12:00,134,1.9,29.3,1.1,0.020,0.001,0.001,0.002
03/01/2016,13:00,126,3.0,20.7,1.0,0.020,0.002,0.001,0.003
03/01/2016,14:00,156,3.8,13.0,1.0,0.020,0.001,0.001,0.002
03/01/2016,15:00,155,4.1,7.8,0.8,0.018,0.001,0.002,0.003
03/01/2016,16:00,143,3.7,12.1,0.9,0.016,0.002,0.002,0.004
03/01/2016,17:00,122,3.0,11.1,1.0,0.014,0.002,0.003,0.004
03/01/2016,18:00,151,2.7,11.3,0.7,0.014,0.001,0.003,0.004
03/01/2016,19:00,175,3.3,17.3,1.3,0.017,0.001,0.002,0.003
03/01/2016,20:00,195,3.1,14.3,0.8,0.017,0.001,0.001,0.002
03/01/2016,21:00,143,2.9,11.5,0.7,0.015,0.001,0.003,0.004
03/01/2016,22:00,160,2.2,23.8,0.7,0.013,0.001,0.004,0.005
03/01/2016,23:00,165,1.9,19.3,0.7,0.014,0.001,0.003,0.004
04/01/2016,00:00,176,1.6,16.5,0.5,,,,
04/01/2016,01:00,172,2.5,16.9,0.9,0.018,0.000,0.002,0.002
04/01/2016,02:00,165,2.8,14.1,0.7,0.017,0.001,0.002,0.002
04/01/2016,03:00,168,2.6,10.6,0.6,0.019,0.001,0.002,0.002
04/01/2016,04:00,170,2.4,16.9,0.7,0.016,0.001,0.002,0.003
04/01/2016,05:00,173,1.5,18.6,0.5,0.014,0.001,0.002,0.003
04/01/2016,06:00,160,2.1,10.7,0.5,0.014,0.002,0.003,0.005
04/01/2016,07:00,172,1.7,17.6,0.6,0.015,0.001,0.002,0.003
04/01/2016,08:00,155,2.9,12.6,0.7,0.017,0.001,0.001,0.002
04/01/2016,09:00,146,1.6,29.2,0.6,0.018,0.001,0.001,0.002
04/01/2016,10:00,108,1.8,33.5,0.9,0.018,0.001,0.001,0.002
04/01/2016,11:00,117,1.9,31.3,0.8,0.018,0.001,0.002,0.003
04/01/2016,12:00,50,1.0,153.3,0.7,0.018,0.001,0.002,0.003
04/01/2016,13:00,291,0.9,53.3,0.5,0.020,0.001,0.000,0.001
04/01/2016,14:00,22,2.7,15.5,0.9,0.027,0.001,0.005,0.006
04/01/2016,15:00,24,2.2,14.7,1.0,0.023,0.001,0.004,0.005
04/01/2016,16:00,123,1.1,37.5,0.6,0.017,0.003,0.007,0.009
04/01/2016,17:00,110,2.2,10.9,0.7,0.017,0.002,0.005,0.007
04/01/2016,18:00,89,1.6,23.7,0.4,0.015,0.002,0.004,0.005
04/01/2016,19:00,53,1.0,33.8,0.4,0.013,0.002,0.003,0.005
04/01/2016,20:00,3,0.4,61.9,0.3,0.009,0.001,0.005,0.006
04/01/2016,21:00,193,0.6,62.9,0.5,0.005,0.002,0.010,0.012
04/01/2016,22:00,169,1.3,22.8,0.4,0.010,0.001,0.003,0.004
04/01/2016,23:00,174,0.7,21.7,0.4,0.009,0.001,0.004,0.004
05/01/2016,00:00,347,1.0,30.3,0.5,,,,
05/01/2016,01:00,143,0.9,78.9,1.1,0.010,0.001,0.003,0.004
05/01/2016,02:00,147,1.9,10.8,0.4,0.008,0.001,0.002,0.003
05/01/2016,03:00,168,1.9,13.6,0.5,0.009,0.001,0.002,0.002
05/01/2016,04:00,163,2.0,14.0,0.6,0.007,0.001,0.003,0.004
05/01/2016,05:00,141,1.7,23.4,0.5,0.006,0.002,0.004,0.006
05/01/2016,06:00,152,2.3,19.6,0.6,0.009,0.002,0.003,0.005
05/01/2016,07:00,149,2.6,19.2,0.7,0.010,0.002,0.003,0.005
05/01/2016,08:00,134,2.3,17.9,0.6,0.009,0.003,0.002,0.005
05/01/2016,09:00,101,1.5,28.1,0.7,0.012,0.002,0.002,0.004
05/01/2016,10:00,83,1.8,23.2,0.7,0.014,0.002,0.003,0.005
05/01/2016,11:00,50,1.7,15.9,0.5,0.016,0.002,0.002,0.004
05/01/2016,12:00,85,1.3,23.5,0.5,0.017,0.002,0.002,0.004
05/01/2016,13:00,112,2.2,14.3,0.7,0.016,0.002,0.002,0.004
05/01/2016,14:00,95,1.9,20.4,0.6,0.015,0.002,0.002,0.004
05/01/2016,15:00,71,1.6,21.3,0.7,0.014,0.002,0.003,0.004
05/01/2016,16:00,41,2.2,19.5,0.7,0.015,0.002,0.003,0.005
05/01/2016,17:00,64,1.6,25.4,0.6,0.014,0.002,0.004,0.006
05/01/2016,18:00,96,1.0,50.9,0.8,0.014,0.002,0.004,0.006
05/01/2016,19:00,196,1.0,22.9,0.4,0.013,0.001,0.002,0.003
05/01/2016,20:00,157,1.4,24.4,0.4,0.010,0.002,0.005,0.006
05/01/2016,21:00,212,1.3,13.8,0.3,0.011,0.001,0.003,0.003
05/01/2016,22:00,202,1.4,14.1,0.6,0.013,0.001,0.002,0.003
05/01/2016,23:00,304,0.5,49.4,0.3,0.013,0.001,0.002,0.002
06/01/2016,00:00,279,1.3,34.2,0.7,,,,
06/01/2016,01:00,106,1.5,28.6,0.5,0.011,0.002,0.003,0.005
06/01/2016,02:00,310,0.4,147.8,0.6,0.011,0.001,0.002,0.003
06/01/2016,03:00,317,0.5,47.3,0.5,0.014,0.000,0.002,0.002
06/01/2016,04:00,260,0.7,39.2,0.3,0.014,0.000,0.002,0.002
06/01/2016,05:00,256,1.3,12.1,0.4,0.010,0.001,0.002,0.002
06/01/2016,06:00,239,1.1,23.9,0.5,0.013,0.000,0.001,0.001
06/01/2016,07:00,158,0.5,81.9,0.5,0.016,0.001,0.002,0.003
06/01/2016,08:00,288,1.2,48.1,0.9,0.020,0.000,0.001,0.001
06/01/2016,09:00,292,2.4,23.8,0.8,0.026,0.001,0.001,0.001
06/01/2016,10:00,288,1.9,35.8,1.0,0.031,0.001,0.001,0.001
06/01/2016,11:00,275,2.0,50.7,1.3,0.034,0.000,0.001,0.001
06/01/2016,12:00,229,3.4,20.2,1.3,0.037,0.000,0.001,0.001
06/01/2016,13:00,255,3.4,21.3,1.2,0.037,0.001,0.000,0.001
06/01/2016,14:00,251,3.3,22.6,1.2,0.036,0.001,0.001,0.001
06/01/2016,15:00,259,3.2,25.0,1.2,0.036,0.001,0.001,0.001
06/01/2016,16:00,254,2.7,20.8,1.1,0.035,0.001,0.000,0.001
06/01/2016,17:00,256,2.7,16.2,1.0,0.034,0.001,0.001,0.002
06/01/2016,18:00,266,1.8,17.1,0.7,0.033,0.000,0.001,0.001
06/01/2016,19:00,274,1.8,12.9,0.5,0.030,0.000,0.002,0.002
06/01/2016,20:00,265,1.7,10.8,0.4,0.028,0.000,0.002,0.002
06/01/2016,21:00,257,1.8,14.6,0.4,0.026,0.001,0.001,0.002
06/01/2016,22:00,241,1.3,43.7,0.5,0.025,0.001,0.002,0.002
06/01/2016,23:00,54,1.3,34.1,0.4,0.015,0.002,0.009,0.011
07/01/2016,00:00,17,0.7,145.8,0.5,,,,
07/01/2016,01:00,147,0.3,81.8,0.5,0.014,0.001,0.005,0.005
07/01/2016,02:00,176,1.4,20.7,0.4,0.015,0.001,0.005,0.005
07/01/2016,03:00,201,1.4,18.8,0.3,0.015,0.001,0.003,0.004
07/01/2016,04:00,192,1.2,33.7,0.3,0.010,0.003,0.006,0.009
07/01/2016,05:00,203,1.1,67.0,0.7,0.008,0.002,0.003,0.005
07/01/2016,06:00,78,0.4,78.4,0.5,0.011,0.003,0.003,0.006
07/01/2016,07:00,166,1.5,34.0,0.9,0.020,0.003,0.004,0.006
07/01/2016,08:00,142,1.8,29.3,0.7,0.027,0.001,0.001,0.002
07/01/2016,09:00,192,1.2,52.2,0.7,0.028,0.001,0.001,0.001
07/01/2016,10:00,333,0.2,143.0,0.6,0.029,0.001,0.001,0.001
07/01/2016,11:00,333,0.7,85.6,0.8,0.030,0.001,0.001,0.002
07/01/2016,12:00,15,0.5,117.3,0.9,0.031,0.001,0.001,0.001
07/01/2016,13:00,295,0.9,73.4,1.0,0.032,0.000,0.001,0.001
07/01/2016,14:00,39,1.4,42.4,0.7,0.034,0.001,0.001,0.002
07/01/2016,15:00,25,1.5,46.0,1.1,0.036,0.001,0.001,0.002
07/01/2016,16:00,44,4.1,16.5,1.3,0.048,0.001,0.004,0.005
07/01/2016,17:00,57,3.9,13.6,1.3,0.035,0.001,0.004,0.005
07/01/2016,18:00,59,3.9,13.9,1.1,0.027,0.001,0.003,0.004
07/01/2016,19:00,64,3.4,14.4,1.4,0.023,0.001,0.003,0.004
07/01/2016,20:00,49,2.3,14.1,0.7,0.020,0.001,0.003,0.004
07/01/2016,21:00,60,1.5,14.2,0.5,0.017,0.002,0.004,0.006
07/01/2016,22:00,106,1.0,15.5,0.4,0.011,0.004,0.010,0.013
07/01/2016,23:00,148,2.6,12.7,0.8,0.015,0.002,0.005,0.007
08/01/2016,00:00,154,2.2,11.6,0.9,,,,
08/01/2016,01:00,162,1.6,15.0,0.5,0.016,0.001,0.002,0.003
08/01/2016,02:00,168,1.6,13.5,0.4,0.013,0.001,0.005,0.005
08/01/2016,03:00,192,1.2,17.9,0.3,0.016,0.001,0.002,0.002
08/01/2016,04:00,216,1.4,21.6,0.2,0.013,0.000,0.002,0.002
08/01/2016,05:00,175,1.3,15.6,0.4,0.013,0.001,0.003,0.004
08/01/2016,06:00,157,1.7,10.2,0.4,0.009,0.006,0.006,0.012
08/01/2016,07:00,160,2.5,14.7,0.8,0.017,0.001,0.002,0.003
08/01/2016,08:00,146,3.4,16.5,1.1,0.018,0.002,0.002,0.003
08/01/2016,09:00,138,2.0,36.9,1.0,0.019,0.001,0.002,0.003
08/01/2016,10:00,117,1.6,42.5,0.9,0.020,0.001,0.001,0.002
08/01/2016,11:00,99,0.7,83.8,1.0,0.021,0.001,0.001,0.002
08/01/2016,12:00,55,0.4,146.7,0.7,0.023,0.001,0.001,0.002
08/01/2016,13:00,356,1.2,52.0,0.9,0.024,0.001,0.001,0.001
08/01/2016,14:00,77,1.0,62.6,0.8,0.025,0.001,0.001,0.002
08/01/2016,15:00,61,1.7,29.6,0.9,0.027,0.001,0.002,0.003
08/01/2016,16:00,41,4.2,14.8,1.1,0.046,0.001,0.005,0.006
08/01/2016,17:00,51,4.0,14.2,1.1,0.034,0.001,0.004,0.005
08/01/2016,18:00,60,3.4,14.2,1.0,0.026,0.001,0.004,0.005
08/01/2016,19:00,53,2.0,11.8,0.5,0.021,0.001,0.004,0.005
08/01/2016,20:00,49,1.4,16.2,0.4,0.019,0.001,0.004,0.005
08/01/2016,21:00,21,0.8,18.0,0.3,0.017,0.001,0.006,0.007
08/01/2016,22:00,40,0.5,50.7,0.3,0.014,0.001,0.009,0.009
08/01/2016,23:00,222,1.1,22.6,0.2,0.018,0.000,0.004,0.004
09/01/2016,00:00,228,1.0,26.4,0.6,,,,
09/01/2016,01:00,168,1.0,34.5,0.2,0.013,0.003,0.007,0.010
09/01/2016,02:00,179,1.4,15.2,0.3,0.017,0.000,0.003,0.003
09/01/2016,03:00,182,1.5,17.2,0.4,0.012,0.002,0.006,0.008
09/01/2016,04:00,220,1.7,6.3,0.2,0.013,0.001,0.003,0.004
09/01/2016,05:00,172,0.8,47.1,0.3,0.008,0.004,0.004,0.007
09/01/2016,06:00,137,1.2,14.6,0.3,0.008,0.004,0.004,0.008
09/01/2016,07:00,147,1.3,19.1,0.4,0.015,0.002,0.003,0.005
09/01/2016,08:00,111,0.8,57.4,0.6,0.020,0.001,0.001,0.002
09/01/2016,09:00,42,0.5,156.2,0.8,0.020,0.001,0.000,0.001
09/01/2016,10:00,187,0.6,90.3,0.7,0.021,0.000,0.001,0.001
09/01/2016,11:00,251,1.1,57.4,0.7,0.022,0.001,0.001,0.001
09/01/2016,12:00,148,0.3,94.9,0.7,0.024,0.001,0.000,0.001
09/01/2016,13:00,121,1.2,58.5,0.9,0.024,0.001,0.001,0.002
09/01/2016,14:00,112,1.3,62.9,0.9,0.025,0.001,0.001,0.002
09/01/2016,15:00,136,1.6,37.5,0.8,0.026,0.001,0.001,0.002
09/01/2016,16:00,59,2.8,36.3,1.4,0.032,0.001,0.003,0.004
09/01/2016,17:00,69,4.2,20.2,1.3,0.028,0.001,0.003,0.004
09/01/2016,18:00,113,3.4,26.5,1.5,0.023,0.001,0.002,0.003
09/01/2016,19:00,101,1.5,31.0,0.7,0.018,0.001,0.003,0.004
09/01/2016,20:00,227,1.0,62.6,0.7,0.015,0.001,0.003,0.004
09/01/2016,21:00,192,1.6,23.3,0.4,0.017,0.001,0.002,0.003
09/01/2016,22:00,208,1.2,20.5,0.4,0.018,0.000,0.002,0.002
09/01/2016,23:00,205,1.1,33.0,0.3,0.015,0.001,0.004,0.004
10/01/2016,00:00,170,0.7,75.1,0.6,,,,
10/01/2016,01:00,221,0.4,66.3,0.2,0.012,0.001,0.003,0.004
10/01/2016,02:00,216,0.6,37.1,0.2,0.010,0.000,0.003,0.003
10/01/2016,03:00,126,0.4,81.5,0.6,0.009,0.001,0.004,0.005
10/01/2016,04:00,98,0.8,29.0,0.5,0.004,0.002,0.005,0.007
10/01/2016,05:00,101,1.1,34.6,0.5,0.005,0.001,0.003,0.004
10/01/2016,06:00,225,0.2,124.2,0.4,0.007,0.002,0.003,0.005
10/01/2016,07:00,164,0.7,29.8,0.3,0.010,0.002,0.003,0.004
10/01/2016,08:00,81,0.7,52.1,0.5,0.017,0.001,0.002,0.003
10/01/2016,09:00,338,0.2,111.4,0.6,0.024,0.001,0.001,0.001
10/01/2016,10:00,215,0.7,70.6,0.7,0.026,0.001,0.001,0.001
10/01/2016,11:00,307,1.0,56.7,0.7,0.028,0.000,0.001,0.001
10/01/2016,12:00,154,1.0,61.6,0.8,0.029,0.001,0.001,0.002
10/01/2016,13:00,122,1.3,57.5,0.8,0.030,0.001,0.002,0.002
10/01/2016,14:00,113,1.2,53.3,0.9,0.030,0.001,0.001,0.002
10/01/2016,15:00,102,2.0,36.5,1.0,0.029,0.001,0.001,0.002
10/01/2016,16:00,60,3.4,18.9,1.1,0.036,0.001,0.002,0.003
10/01/2016,17:00,53,3.7,13.9,1.1,0.032,0.001,0.002,0.003
10/01/2016,18:00,53,3.9,13.5,1.2,0.026,0.001,0.002,0.003
10/01/2016,19:00,59,3.0,13.9,0.9,0.020,0.001,0.003,0.004
10/01/2016,20:00,52,1.6,15.3,0.5,0.017,0.001,0.003,0.004
10/01/2016,21:00,50,1.4,9.9,0.3,0.018,0.001,0.003,0.004
10/01/2016,22:00,269,0.2,100.8,0.3,0.016,0.001,0.003,0.004
10/01/2016,23:00,194,0.7,27.7,0.2,0.016,0.001,0.003,0.003
11/01/2016,00:00,156,1.2,6.2,0.3,,,,
11/01/2016,01:00,171,1.2,17.9,0.2,0.010,0.003,0.008,0.011
11/01/2016,02:00,159,0.5,58.6,0.3,0.011,0.000,0.005,0.005
11/01/2016,03:00,150,1.0,11.2,0.3,0.011,0.001,0.004,0.005
11/01/2016,04:00,156,1.1,34.2,0.5,0.005,0.007,0.009,0.015
11/01/2016,05:00,170,1.1,15.0,0.4,0.005,0.004,0.007,0.011
11/01/2016,06:00,169,1.0,30.2,0.4,0.010,0.003,0.004,0.006
11/01/2016,07:00,107,0.8,44.8,0.5,0.014,0.002,0.002,0.004
11/01/2016,08:00,47,0.7,57.2,0.5,0.015,0.001,0.001,0.002
11/01/2016,09:00,276,0.3,138.4,0.6,0.016,0.001,0.001,0.002
11/01/2016,10:00,350,0.7,79.9,0.7,0.021,0.001,0.001,0.002
11/01/2016,11:00,152,0.6,92.6,0.7,0.025,0.001,0.001,0.002
11/01/2016,12:00,130,0.6,130.7,0.9,0.030,0.001,0.001,0.002
11/01/2016,13:00,305,0.8,84.6,0.8,0.036,0.000,0.002,0.002
11/01/2016,14:00,129,0.7,95.2,0.9,0.037,0.000,0.002,0.002
11/01/2016,15:00,102,1.9,28.1,0.8,0.030,0.001,0.001,0.002
11/01/2016,16:00,83,1.7,41.6,1.0,0.039,0.001,0.003,0.004
11/01/2016,17:00,43,4.5,11.9,1.2,0.044,0.001,0.008,0.009
11/01/2016,18:00,48,4.0,11.4,1.1,0.021,0.001,0.008,0.009
11/01/2016,19:00,56,3.2,13.8,1.0,0.015,0.001,0.008,0.009
11/01/2016,20:00,74,2.0,13.4,0.6,0.008,0.003,0.007,0.010
11/01/2016,21:00,108,1.5,20.1,0.4,0.006,0.005,0.008,0.013
11/01/2016,22:00,136,2.0,11.6,0.4,0.006,0.004,0.007,0.011
11/01/2016,23:00,138,1.9,12.4,0.3,0.005,0.004,0.006,0.010
12/01/2016,00:00,143,2.0,8.4,0.4,,,,
12/01/2016,01:00,156,1.5,13.9,0.3,0.005,0.002,0.005,0.006
12/01/2016,02:00,172,1.4,11.1,0.3,0.006,0.000,0.004,0.004
12/01/2016,03:00,218,1.0,20.0,0.3,0.006,0.000,0.003,0.003
12/01/2016,04:00,165,1.2,8.9,0.4,0.005,0.001,0.004,0.004
12/01/2016,05:00,204,0.9,18.5,0.2,0.005,0.003,0.004,0.007
12/01/2016,06:00,151,0.6,46.2,0.4,0.006,0.005,0.004,0.009
12/01/2016,07:00,301,0.4,88.2,0.6,0.010,0.003,0.003,0.006
12/01/2016,08:00,289,1.1,54.2,0.7,0.017,0.001,0.001,0.002
12/01/2016,09:00,315,0.9,74.3,0.7,0.023,0.001,0.002,0.002
12/01/2016,10:00,302,0.6,89.5,0.8,0.026,0.000,0.002,0.002
12/01/2016,11:00,331,1.1,54.8,0.8,0.029,0.001,0.001,0.001
12/01/2016,12:00,9,1.1,183.1,0.8,0.034,0.001,0.001,0.002
12/01/2016,13:00,34,1.5,44.2,0.9,0.038,0.001,0.001,0.002
12/01/2016,14:00,37,1.5,43.5,0.9,0.040,0.001,0.002,0.003
12/01/2016,15:00,5,1.2,48.4,0.8,0.045,0.000,0.002,0.002
12/01/2016,16:00,37,3.2,28.7,1.4,0.060,0.001,0.004,0.005
12/01/2016,17:00,52,3.8,13.5,1.1,0.047,0.001,0.006,0.007
12/01/2016,18:00,51,3.4,13.4,1.0,0.024,0.001,0.008,0.009
12/01/2016,19:00,68,2.8,19.3,1.0,0.015,0.002,0.007,0.009
12/01/2016,20:00,92,2.0,26.3,0.6,0.014,0.002,0.006,0.007
12/01/2016,21:00,108,2.1,18.3,0.5,0.011,0.003,0.006,0.009
12/01/2016,22:00,54,1.8,16.4,0.6,0.007,0.003,0.005,0.008
12/01/2016,23:00,100,1.7,23.3,0.6,0.006,0.003,0.004,0.007
13/01/2016,00:00,114,1.3,19.9,0.4,,,,
13/01/2016,01:00,158,1.7,14.7,0.4,0.005,0.001,0.004,0.005
13/01/2016,02:00,182,1.8,15.2,0.4,0.005,0.001,0.005,0.005
13/01/2016,03:00,167,1.8,13.9,0.4,0.003,0.002,0.006,0.008
13/01/2016,04:00,166,1.6,9.3,0.4,0.004,0.000,0.005,0.005
13/01/2016,05:00,156,1.4,12.7,0.3,0.004,0.003,0.006,0.009
13/01/2016,06:00,135,1.0,35.0,0.3,0.007,0.003,0.003,0.006
13/01/2016,07:00,41,0.7,157.4,0.6,0.011,0.002,0.002,0.004
13/01/2016,08:00,114,0.9,57.5,0.6,0.017,0.002,0.002,0.003
13/01/2016,09:00,113,1.0,63.9,0.7,0.026,0.001,0.002,0.003
13/01/2016,10:00,134,1.1,61.0,0.7,0.032,0.001,0.002,0.002
13/01/2016,11:00,115,1.1,69.4,0.9,0.038,0.001,0.002,0.003
13/01/2016,12:00,110,1.0,67.5,0.8,0.039,0.001,0.002,0.003
13/01/2016,13:00,119,1.6,50.6,1.1,0.050,0.001,0.002,0.003
13/01/2016,14:00,49,3.1,28.5,1.4,0.064,0.001,0.004,0.005
13/01/2016,15:00,30,4.1,14.2,1.2,0.057,0.001,0.004,0.005
13/01/2016,16:00,28,4.1,12.5,1.1,0.045,0.001,0.006,0.007
13/01/2016,17:00,25,3.7,15.5,1.1,0.029,0.001,0.007,0.008
13/01/2016,18:00,40,3.3,13.1,1.1,0.018,0.001,0.007,0.008
13/01/2016,19:00,49,2.7,13.0,0.7,0.014,0.001,0.005,0.006
13/01/2016,20:00,58,1.9,14.3,0.6,0.010,0.003,0.006,0.009
13/01/2016,21:00,103,1.3,24.3,0.4,0.008,0.003,0.007,0.010
13/01/2016,22:00,125,1.3,14.0,0.3,0.005,0.005,0.009,0.014
13/01/2016,23:00,140,1.6,17.6,0.4,0.007,0.003,0.006,0.008
14/01/2016,00:00,156,1.7,11.8,0.3,,,,
14/01/2016,01:00,179,1.5,19.9,0.3,0.008,0.001,0.004,0.005
14/01/2016,02:00,181,1.4,11.2,0.3,0.008,0.001,0.004,0.004
14/01/2016,03:00,178,0.8,34.5,0.3,0.007,0.001,0.003,0.004
14/01/2016,04:00,158,1.2,25.7,0.3,0.001,0.012,0.010,0.021
14/01/2016,05:00,222,1.2,12.1,0.2,0.004,0.002,0.004,0.006
14/01/2016,06:00,158,0.7,36.8,0.3,0.006,0.007,0.004,0.011
14/01/2016,07:00,33,0.5,148.2,0.5,0.010,0.003,0.003,0.006
14/01/2016,08:00,349,1.5,45.4,0.8,0.014,0.001,0.002,0.003
14/01/2016,09:00,17,1.0,171.2,0.7,0.018,0.001,0.003,0.004
14/01/2016,10:00,20,0.8,76.3,0.8,0.026,0.001,0.002,0.003
14/01/2016,11:00,68,0.7,79.8,0.8,0.035,0.001,0.001,0.002
14/01/2016,12:00,4,1.0,182.5,0.8,0.043,0.001,0.002,0.003
14/01/2016,13:00,35,0.9,78.5,0.9,0.046,0.001,0.002,0.003
14/01/2016,14:00,35,1.8,43.8,0.9,0.058,0.001,0.003,0.004
14/01/2016,15:00,34,2.0,37.9,1.0,0.056,0.001,0.003,0.004
14/01/2016,16:00,36,2.8,18.0,0.9,0.055,0.001,0.004,0.005
14/01/2016,17:00,44,3.8,13.6,1.0,0.036,0.002,0.006,0.008
14/01/2016,18:00,44,3.9,11.3,1.0,0.018,0.002,0.009,0.011
14/01/2016,19:00,48,3.0,12.2,0.9,0.011,0.002,0.009,0.010
14/01/2016,20:00,60,2.7,14.3,0.8,0.009,0.001,0.005,0.006
14/01/2016,21:00,70,2.0,17.9,0.6,0.008,0.003,0.005,0.007
14/01/2016,22:00,107,1.5,15.4,0.5,0.005,0.004,0.006,0.010
14/01/2016,23:00,136,1.5,18.0,0.3,0.005,0.004,0.006,0.009
15/01/2016,00:00,167,1.3,13.0,0.3,,,,
15/01/2016,01:00,213,1.3,34.8,0.6,0.005,0.001,0.004,0.005
15/01/2016,02:00,216,1.4,11.9,0.2,0.006,0.001,0.004,0.004
15/01/2016,03:00,145,0.8,48.9,0.2,0.004,0.005,0.006,0.011
15/01/2016,04:00,190,1.1,38.0,0.4,0.002,0.004,0.006,0.010
15/01/2016,05:00,234,0.3,80.3,0.3,0.004,0.001,0.003,0.004
15/01/2016,06:00,147,0.9,22.1,0.6,0.003,0.010,0.005,0.014
